time_seconds,wind_mps
12128,0.0
12130,0.0
12132,0.0
12134,0.0
12136,0.0
12138,0.0
12140,0.0
12142,0.0
12144,0.0
12146,0.0
12148,0.0
12150,0.0
12152,0.0
12154,0.0
12156,0.0
12158,0.0
12160,0.0
12162,0.0
12164,0.0
12166,0.0
12168,0.0
12170,0.0
12172,0.0
12174,0.0
12176,0.0
12178,0.0
12180,0.0
12182,0.0
12184,0.0
12186,0.0
12188,0.0
12190,0.0
12192,0.016
12194,0.209
12196,0.403
12198,0.595
12200,0.783
12202,0.967
12204,1.144
12206,1.313
12208,1.474
12210,1.625
12212,1.764
12214,1.89
12216,2.004
12218,2.103
12220,2.187
12222,2.256
12224,2.31
12226,2.347
12228,2.367
12230,2.371
12232,2.36
12234,2.332
12236,2.288
12238,2.23
12240,2.157
12242,2.071
12244,1.972
12246,1.861
12248,1.74
12250,1.61
12252,1.471
12254,1.326
12256,1.176
12258,1.022
12260,0.866
12262,0.709
12264,0.553
12266,0.399
12268,0.249
12270,0.104
12272,0.0
12274,0.0
12276,0.0
12278,0.0
12280,0.0
12282,0.0
12284,0.0
12286,0.0
12288,0.0
12290,0.0
12292,0.0
12294,0.0
12296,0.0
12298,0.0
12300,0.0
12302,0.0
12304,0.0
12306,0.0
12308,0.0
12310,0.0
12312,0.087
12314,0.255
12316,0.435
12318,0.625
12320,0.824
12322,1.031
12324,1.245
12326,1.464
12328,1.686
12330,1.91
12332,2.134
12334,2.358
12336,2.578
12338,2.795
12340,3.005
12342,3.209
12344,3.404
12346,3.59
12348,3.765
12350,3.927
12352,4.077
12354,4.213
12356,4.334
12358,4.44
12360,4.531
12362,4.605
12364,4.663
12366,4.704
12368,4.729
12370,4.737
12372,4.73
12374,4.708
12376,4.67
12378,4.619
12380,4.554
12382,4.477
12384,4.389
12386,4.29
12388,4.183
12390,4.069
12392,3.948
12394,3.823
12396,3.695
12398,3.565
12400,3.435
12402,3.306
12404,3.181
12406,3.06
12408,2.944
12410,2.837
12412,2.738
12414,2.649
12416,2.571
12418,2.506
12420,2.454
12422,2.417
12424,2.395
12426,2.388
12428,2.398
12430,2.424
12432,2.467
12434,2.528
12436,2.605
12438,2.699
12440,2.81
12442,2.937
12444,3.08
12446,3.238
12448,3.409
12450,3.594
12452,3.791
12454,3.998
12456,4.216
12458,4.441
12460,4.674
12462,4.912
12464,5.155
12466,5.4
12468,5.645
12470,5.891
12472,6.134
12474,6.373
12476,6.608
12478,6.836
12480,7.056
12482,7.266
12484,7.467
12486,7.655
12488,7.831
12490,7.994
12492,8.141
12494,8.274
12496,8.391
12498,8.492
12500,8.577
12502,8.644
12504,8.695
12506,8.73
12508,8.748
12510,8.751
12512,8.738
12514,8.711
12516,8.669
12518,8.615
12520,8.549
12522,8.471
12524,8.385
12526,8.29
12528,8.188
12530,8.08
12532,7.968
12534,7.854
12536,7.739
12538,7.624
12540,7.511
12542,7.402
12544,7.298
12546,7.2
12548,7.11
12550,7.029
12552,6.959
12554,6.901
12556,6.855
12558,6.823
12560,6.805
12562,6.802
12564,6.816
12566,6.845
12568,6.892
12570,6.955
12572,7.035
12574,7.132
12576,7.245
12578,7.374
12580,7.519
12582,7.68
12584,7.854
12586,8.042
12588,8.242
12590,8.453
12592,8.675
12594,8.905
12596,9.143
12598,9.387
12600,9.635
12602,9.887
12604,10.14
12606,10.393
12608,10.644
12610,10.892
12612,11.136
12614,11.374
12616,11.604
12618,11.826
12620,12.037
12622,12.237
12624,12.425
12626,12.599
12628,12.759
12630,12.904
12632,13.033
12634,13.146
12636,13.243
12638,13.322
12640,13.385
12642,13.431
12644,13.461
12646,13.474
12648,13.471
12650,13.453
12652,13.421
12654,13.374
12656,13.315
12658,13.245
12660,13.164
12662,13.074
12664,12.976
12666,12.871
12668,12.761
12670,12.648
12672,12.533
12674,12.417
12676,12.302
12678,12.19
12680,12.082
12682,11.979
12684,11.884
12686,11.796
12688,11.719
12690,11.652
12692,11.597
12694,11.555
12696,11.527
12698,11.513
12700,11.515
12702,11.533
12704,11.567
12706,11.617
12708,11.685
12710,11.768
12712,11.868
12714,11.985
12716,12.117
12718,12.264
12720,12.425
12722,12.601
12724,12.788
12726,12.988
12728,13.198
12730,13.417
12732,13.644
12734,13.878
12736,14.116
12738,14.359
12740,14.603
12742,14.848
12744,15.092
12746,15.333
12748,15.571
12750,15.802
12752,16.027
12754,16.243
12756,16.45
12758,16.646
12760,16.83
12762,17.0
12764,17.157
12766,17.298
12768,17.424
12770,17.534
12772,17.627
12774,17.704
12776,17.763
12778,17.805
12780,17.831
12782,17.839
12784,17.831
12786,17.808
12788,17.769
12790,17.716
12792,17.65
12794,17.571
12796,17.481
12798,17.381
12800,17.272
12802,17.156
12804,17.033
12806,16.907
12808,16.777
12810,16.645
12812,16.514
12814,16.385
12816,16.258
12818,16.136
12820,16.02
12822,15.912
12824,15.812
12826,15.723
12828,15.644
12830,15.578
12832,15.525
12834,15.486
12836,15.462
12838,15.454
12840,15.461
12842,15.484
12844,15.524
12846,15.581
12848,15.653
12850,15.742
12852,15.847
12854,15.966
12856,16.101
12858,16.249
12860,16.41
12862,16.583
12864,16.768
12866,16.961
12868,17.164
12870,17.373
12872,17.588
12874,17.807
12876,18.028
12878,18.251
12880,18.474
12882,18.694
12884,18.911
12886,19.123
12888,19.329
12890,19.526
12892,19.715
12894,19.893
12896,20.0
12898,20.0
12900,20.0
12902,20.0
12904,20.0
12906,20.0
12908,20.0
12910,20.0
12912,20.0
12914,20.0
12916,20.0
12918,20.0
12920,20.0
12922,20.0
12924,20.0
12926,20.0
12928,20.0
12930,20.0
12932,20.0
12934,20.0
12936,20.0
12938,20.0
12940,19.859
12942,19.708
12944,19.552
12946,19.394
12948,19.235
12950,19.077
12952,18.921
12954,18.769
12956,18.622
12958,18.482
12960,18.35
12962,18.227
12964,18.114
12966,18.014
12968,17.925
12970,17.851
12972,17.791
12974,17.745
12976,17.716
12978,17.702
12980,17.704
12982,17.723
12984,17.758
12986,17.809
12988,17.876
12990,17.959
12992,18.056
12994,18.168
12996,18.292
12998,18.43
13000,18.578
13002,18.737
13004,18.905
13006,19.08
13008,19.262
13010,19.448
13012,19.638
13014,19.829
13016,20.0
13018,20.0
13020,20.0
13022,20.0
13024,20.0
13026,20.0
13028,20.0
13030,20.0
13032,20.0
13034,20.0
13036,20.0
13038,20.0
13040,20.0
13042,20.0
13044,20.0
13046,20.0
13048,20.0
13050,20.0
13052,20.0
13054,20.0
13056,20.0
13058,20.0
13060,20.0
13062,20.0
13064,20.0
13066,20.0
13068,20.0
13070,20.0
13072,20.0
13074,20.0
13076,20.0
13078,20.0
13080,20.0
13082,20.0
13084,19.884
13086,19.692
13088,19.502
13090,19.315
13092,19.133
13094,18.956
13096,18.787
13098,18.626
13100,18.475
13102,18.335
13104,18.208
13106,18.093
13108,17.992
13110,17.906
13112,17.836
13114,17.781
13116,17.742
13118,17.72
13120,17.714
13122,17.724
13124,17.75
13126,17.792
13128,17.849
13130,17.92
13132,18.005
13134,18.103
13136,18.213
13138,18.334
13140,18.465
13142,18.603
13144,18.749
13146,18.9
13148,19.056
13150,19.214
13152,19.373
13154,19.531
13156,19.688
13158,19.841
13160,19.989
13162,20.0
13164,20.0
13166,20.0
13168,20.0
13170,20.0
13172,20.0
13174,20.0
13176,20.0
13178,20.0
13180,20.0
13182,20.0
13184,20.0
13186,20.0
13188,20.0
13190,20.0
13192,20.0
13194,20.0
13196,20.0
13198,20.0
13200,20.0
13202,20.0
13204,19.963
13206,19.788
13208,19.602
13210,19.407
13212,19.203
13214,18.993
13216,18.777
13218,18.558
13220,18.336
13222,18.114
13224,17.892
13226,17.672
13228,17.457
13230,17.246
13232,17.042
13234,16.847
13236,16.66
13238,16.485
13240,16.321
13242,16.169
13244,16.032
13246,15.908
13248,15.8
13250,15.708
13252,15.631
13254,15.571
13256,15.527
13258,15.5
13260,15.489
13262,15.494
13264,15.515
13266,15.55
13268,15.6
13270,15.663
13272,15.739
13274,15.826
13276,15.923
13278,16.03
13280,16.144
13282,16.265
13284,16.391
13286,16.52
13288,16.651
13290,16.783
13292,16.914
13294,17.042
13296,17.165
13298,17.283
13300,17.395
13302,17.497
13304,17.59
13306,17.672
13308,17.742
13310,17.799
13312,17.841
13314,17.869
13316,17.881
13318,17.876
13320,17.856
13322,17.818
13324,17.763
13326,17.691
13328,17.602
13330,17.497
13332,17.375
13334,17.237
13336,17.085
13338,16.918
13340,16.738
13342,16.545
13344,16.341
13346,16.127
13348,15.904
13350,15.674
13352,15.439
13354,15.198
13356,14.955
13358,14.71
13360,14.466
13362,14.223
13364,13.984
13366,13.749
13368,13.52
13370,13.299
13372,13.087
13374,12.885
13376,12.694
13378,12.516
13380,12.351
13382,12.2
13384,12.064
13386,11.944
13388,11.84
13390,11.753
13392,11.681
13394,11.627
13396,11.589
13398,11.567
13400,11.562
13402,11.571
13404,11.596
13406,11.635
13408,11.687
13410,11.751
13412,11.826
13414,11.911
13416,12.005
13418,12.106
13420,12.213
13422,12.324
13424,12.439
13426,12.554
13428,12.67
13430,12.784
13432,12.895
13434,13.001
13436,13.101
13438,13.193
13440,13.277
13442,13.35
13444,13.412
13446,13.462
13448,13.498
13450,13.52
13452,13.526
13454,13.517
13456,13.492
13458,13.45
13460,13.392
13462,13.316
13464,13.224
13466,13.115
13468,12.99
13470,12.849
13472,12.692
13474,12.522
13476,12.337
13478,12.14
13480,11.932
13482,11.713
13484,11.485
13486,11.249
13488,11.006
13490,10.759
13492,10.508
13494,10.255
13496,10.002
13498,9.75
13500,9.501
13502,9.256
13504,9.016
13506,8.784
13508,8.56
13510,8.346
13512,8.143
13514,7.952
13516,7.774
13518,7.61
13520,7.461
13522,7.328
13524,7.21
13526,7.11
13528,7.025
13530,6.958
13532,6.907
13534,6.874
13536,6.856
13538,6.855
13540,6.869
13542,6.897
13544,6.94
13546,6.995
13548,7.062
13550,7.14
13552,7.228
13554,7.324
13556,7.427
13558,7.535
13560,7.647
13562,7.761
13564,7.876
13566,7.991
13568,8.103
13570,8.212
13572,8.315
13574,8.412
13576,8.501
13578,8.581
13580,8.65
13582,8.707
13584,8.752
13586,8.783
13588,8.799
13590,8.8
13592,8.786
13594,8.755
13596,8.708
13598,8.644
13600,8.564
13602,8.467
13604,8.354
13606,8.225
13608,8.081
13610,7.922
13612,7.749
13614,7.563
13616,7.366
13618,7.157
13620,6.939
13622,6.713
13624,6.48
13626,6.241
13628,5.999
13630,5.754
13632,5.508
13634,5.262
13636,5.019
13638,4.78
13640,4.545
13642,4.317
13644,4.098
13646,3.887
13648,3.687
13650,3.499
13652,3.324
13654,3.163
13656,3.016
13658,2.885
13660,2.77
13662,2.671
13664,2.589
13666,2.524
13668,2.477
13670,2.446
13672,2.432
13674,2.434
13676,2.453
13678,2.486
13680,2.534
13682,2.596
13684,2.67
13686,2.756
13688,2.853
13690,2.958
13692,3.071
13694,3.191
13696,3.315
13698,3.443
13700,3.572
13702,3.702
13704,3.831
13706,3.957
13708,4.078
13710,4.194
13712,4.303
13714,4.403
13716,4.494
13718,4.574
13720,4.641
13722,4.696
13724,4.737
13726,4.763
13728,4.774
13730,4.769
13732,4.748
13734,4.71
13736,4.656
13738,4.586
13740,4.499
13742,4.397
13744,4.279
13746,4.147
13748,4.0
13750,3.84
13752,3.668
13754,3.485
13756,3.291
13758,3.089
13760,2.88
13762,2.665
13764,2.445
13766,2.221
13768,1.997
13770,1.772
13772,1.549
13774,1.329
13776,1.114
13778,0.905
13780,0.703
13782,0.51
13784,0.327
13786,0.156
13788,0.0
13790,0.0
13792,0.0
13794,0.0
13796,0.0
13798,0.0
13800,0.0
13802,0.0
13804,0.0
13806,0.0
13808,0.0
13810,0.0
13812,0.0
13814,0.0
13816,0.0
13818,0.0
13820,0.0
13822,0.0
13824,0.0
13826,0.0
13828,0.091
13830,0.233
13832,0.382
13834,0.534
13836,0.69
13838,0.846
13840,1.002
13842,1.157
13844,1.308
13846,1.454
13848,1.594
13850,1.726
13852,1.849
13854,1.962
13856,2.064
13858,2.153
13860,2.229
13862,2.291
13864,2.338
13866,2.369
13868,2.385
13870,2.384
13872,2.367
13874,2.334
13876,2.284
13878,2.219
13880,2.138
13882,2.042
13884,1.932
13886,1.808
13888,1.672
13890,1.524
13892,1.365
13894,1.197
13896,1.021
13898,0.839
13900,0.651
13902,0.46
13904,0.266
13906,0.072
13908,0.0
13910,0.0
13912,0.0
13914,0.0
13916,0.0
13918,0.0
13920,0.0
13922,0.0
13924,0.0
13926,0.0
13928,0.0
13930,0.0
13932,0.0
13934,0.0
13936,0.0
13938,0.0
13940,0.0
13942,0.0
13944,0.0
13946,0.0
13948,0.0
13950,0.0
13952,0.0
13954,0.0
13956,0.0
13958,0.0
13960,0.0
13962,0.0
13964,0.0
13966,0.0
13968,0.0
13970,0.0
13972,0.0
13974,0.035
13976,0.224
13978,0.413
13980,0.598
13982,0.78
13984,0.956
13986,1.125
13988,1.286
13990,1.437
13992,1.577
13994,1.706
13996,1.821
13998,1.923
14000,2.01
14002,2.083
14004,2.139
14006,2.18
14008,2.204
14010,2.212
14012,2.204
14014,2.179
14016,2.139
14018,2.084
14020,2.014
14022,1.93
14024,1.832
14026,1.723
14028,1.603
14030,1.472
14032,1.333
14034,1.187
14036,1.035
14038,0.878
14040,0.718
14042,0.557
14044,0.396
14046,0.237
14048,0.08
14050,0.0
14052,0.0
14054,0.0
14056,0.0
14058,0.0
14060,0.0
14062,0.0
14064,0.0
14066,0.0
14068,0.0
14070,0.0
14072,0.0
14074,0.0
14076,0.0
14078,0.0
14080,0.0
14082,0.0
14084,0.0
14086,0.0
14088,0.0
14090,0.0
14092,0.0
14094,0.0
14096,0.001
14098,0.182
14100,0.373
14102,0.573
14104,0.779
14106,0.992
14108,1.208
14110,1.428
14112,1.648
14114,1.869
14116,2.087
14118,2.302
14120,2.512
14122,2.716
14124,2.912
14126,3.098
14128,3.275
14130,3.44
14132,3.593
14134,3.732
14136,3.857
14138,3.968
14140,4.062
14142,4.141
14144,4.203
14146,4.249
14148,4.279
14150,4.292
14152,4.29
14154,4.271
14156,4.238
14158,4.19
14160,4.128
14162,4.054
14164,3.968
14166,3.871
14168,3.765
14170,3.651
14172,3.53
14174,3.403
14176,3.273
14178,3.141
14180,3.008
14182,2.875
14184,2.745
14186,2.618
14188,2.497
14190,2.382
14192,2.276
14194,2.179
14196,2.093
14198,2.018
14200,1.957
14202,1.909
14204,1.876
14206,1.859
14208,1.858
14210,1.873
14212,1.905
14214,1.954
14216,2.02
14218,2.104
14220,2.204
14222,2.32
14224,2.453
14226,2.6
14228,2.762
14230,2.938
14232,3.127
14234,3.327
14236,3.537
14238,3.756
14240,3.983
14242,4.217
14244,4.455
14246,4.696
14248,4.94
14250,5.183
14252,5.425
14254,5.665
14256,5.9
14258,6.129
14260,6.351
14262,6.565
14264,6.768
14266,6.961
14268,7.142
14270,7.309
14272,7.462
14274,7.601
14276,7.724
14278,7.831
14280,7.922
14282,7.996
14284,8.054
14286,8.095
14288,8.12
14290,8.129
14292,8.122
14294,8.1
14296,8.064
14298,8.015
14300,7.953
14302,7.88
14304,7.796
14306,7.704
14308,7.604
14310,7.497
14312,7.386
14314,7.272
14316,7.156
14318,7.039
14320,6.924
14322,6.812
14324,6.704
14326,6.601
14328,6.506
14330,6.42
14332,6.344
14334,6.278
14336,6.225
14338,6.185
14340,6.159
14342,6.148
14344,6.153
14346,6.173
14348,6.211
14350,6.265
14352,6.336
14354,6.423
14356,6.528
14358,6.649
14360,6.786
14362,6.938
14364,7.105
14366,7.286
14368,7.479
14370,7.685
14372,7.901
14374,8.127
14376,8.361
14378,8.602
14380,8.848
14382,9.098
14384,9.35
14386,9.603
14388,9.856
14390,10.106
14392,10.352
14394,10.593
14396,10.827
14398,11.053
14400,11.27
14402,11.476
14404,11.67
14406,11.851
14408,12.019
14410,12.172
14412,12.309
14414,12.431
14416,12.536
14418,12.625
14420,12.696
14422,12.751
14424,12.79
14426,12.811
14428,12.817
14430,12.807
14432,12.782
14434,12.744
14436,12.692
14438,12.628
14440,12.552
14442,12.467
14444,12.374
14446,12.273
14448,12.167
14450,12.056
14452,11.943
14454,11.828
14456,11.714
14458,11.601
14460,11.492
14462,11.387
14464,11.289
14466,11.199
14468,11.117
14470,11.046
14472,10.986
14474,10.939
14476,10.905
14478,10.886
14480,10.881
14482,10.893
14484,10.92
14486,10.964
14488,11.024
14490,11.101
14492,11.194
14494,11.304
14496,11.43
14498,11.571
14500,11.728
14502,11.898
14504,12.081
14506,12.277
14508,12.484
14510,12.7
14512,12.925
14514,13.158
14516,13.396
14518,13.639
14520,13.884
14522,14.131
14524,14.378
14526,14.623
14528,14.864
14530,15.101
14532,15.332
14534,15.555
14536,15.769
14538,15.972
14540,16.165
14542,16.344
14544,16.51
14546,16.662
14548,16.798
14550,16.918
14552,17.022
14554,17.11
14556,17.18
14558,17.233
14560,17.27
14562,17.289
14564,17.292
14566,17.279
14568,17.25
14570,17.207
14572,17.15
14574,17.08
14576,16.998
14578,16.906
14580,16.804
14582,16.694
14584,16.578
14586,16.456
14588,16.33
14590,16.202
14592,16.074
14594,15.946
14596,15.821
14598,15.7
14600,15.584
14602,15.475
14604,15.374
14606,15.282
14608,15.201
14610,15.132
14612,15.075
14614,15.033
14616,15.004
14618,14.991
14620,14.994
14622,15.013
14624,15.048
14626,15.099
14628,15.167
14630,15.251
14632,15.351
14634,15.467
14636,15.598
14638,15.743
14640,15.901
14642,16.072
14644,16.254
14646,16.447
14648,16.649
14650,16.858
14652,17.074
14654,17.295
14656,17.519
14658,17.745
14660,17.972
14662,18.197
14664,18.42
14666,18.638
14668,18.851
14670,19.057
14672,19.254
14674,19.441
14676,19.618
14678,19.782
14680,19.932
14682,20.0
14684,20.0
14686,20.0
14688,20.0
14690,20.0
14692,20.0
14694,20.0
14696,20.0
14698,20.0
14700,20.0
14702,20.0
14704,20.0
14706,20.0
14708,20.0
14710,20.0
14712,20.0
14714,20.0
14716,19.932
14718,19.801
14720,19.662
14722,19.517
14724,19.368
14726,19.215
14728,19.061
14730,18.907
14732,18.754
14734,18.604
14736,18.459
14738,18.319
14740,18.187
14742,18.064
14744,17.95
14746,17.848
14748,17.757
14750,17.68
14752,17.617
14754,17.569
14756,17.536
14758,17.518
14760,17.517
14762,17.532
14764,17.563
14766,17.611
14768,17.675
14770,17.754
14772,17.849
14774,17.958
14776,18.08
14778,18.216
14780,18.364
14782,18.522
14784,18.69
14786,18.866
14788,19.049
14790,19.238
14792,19.431
14794,19.626
14796,19.823
14798,20.0
14800,20.0
14802,20.0
14804,20.0
14806,20.0
14808,20.0
14810,20.0
14812,20.0
14814,20.0
14816,20.0
14818,20.0
14820,20.0
14822,20.0
14824,20.0
14826,20.0
14828,20.0
14830,20.0
14832,20.0
14834,20.0
14836,20.0
14838,20.0
14840,20.0
14842,20.0
14844,20.0
14846,20.0
14848,20.0
14850,20.0
14852,20.0
14854,20.0
14856,20.0
14858,20.0
14860,20.0
14862,20.0
14864,20.0
14866,19.847
14868,19.661
14870,19.476
14872,19.296
14874,19.121
14876,18.952
14878,18.792
14880,18.64
14882,18.499
14884,18.37
14886,18.253
14888,18.15
14890,18.062
14892,17.988
14894,17.93
14896,17.887
14898,17.861
14900,17.851
14902,17.858
14904,17.881
14906,17.919
14908,17.973
14910,18.042
14912,18.125
14914,18.221
14916,18.33
14918,18.45
14920,18.58
14922,18.719
14924,18.866
14926,19.019
14928,19.177
14930,19.338
14932,19.501
14934,19.665
14936,19.827
14938,19.987
14940,20.0
14942,20.0
14944,20.0
14946,20.0
14948,20.0
14950,20.0
14952,20.0
14954,20.0
14956,20.0
14958,20.0
14960,20.0
14962,20.0
14964,20.0
14966,20.0
14968,20.0
14970,20.0
14972,20.0
14974,20.0
14976,20.0
14978,20.0
14980,20.0
14982,20.0
14984,20.0
14986,20.0
14988,20.0
14990,19.836
14992,19.641
14994,19.438
14996,19.228
14998,19.015
15000,18.798
15002,18.579
15004,18.361
15006,18.144
15008,17.93
15010,17.72
15012,17.517
15014,17.321
15016,17.134
15018,16.956
15020,16.79
15022,16.636
15024,16.495
15026,16.368
15028,16.256
15030,16.159
15032,16.078
15034,16.014
15036,15.965
15038,15.934
15040,15.918
15042,15.919
15044,15.935
15046,15.966
15048,16.013
15050,16.073
15052,16.146
15054,16.231
15056,16.326
15058,16.432
15060,16.546
15062,16.667
15064,16.794
15066,16.925
15068,17.059
15070,17.193
15072,17.328
15074,17.461
15076,17.59
15078,17.714
15080,17.832
15082,17.942
15084,18.043
15086,18.134
15088,18.213
15090,18.279
15092,18.332
15094,18.37
15096,18.393
15098,18.4
15100,18.39
15102,18.364
15104,18.32
15106,18.26
15108,18.182
15110,18.087
15112,17.976
15114,17.849
15116,17.707
15118,17.55
15120,17.378
15122,17.194
15124,16.998
15126,16.792
15128,16.576
15130,16.352
15132,16.121
15134,15.885
15136,15.646
15138,15.404
15140,15.162
15142,14.92
15144,14.681
15146,14.446
15148,14.216
15150,13.993
15152,13.779
15154,13.574
15156,13.379
15158,13.197
15160,13.027
15162,12.871
15164,12.73
15166,12.604
15168,12.494
15170,12.4
15172,12.322
15174,12.261
15176,12.217
15178,12.189
15180,12.177
15182,12.181
15184,12.2
15186,12.233
15188,12.28
15190,12.34
15192,12.411
15194,12.493
15196,12.584
15198,12.683
15200,12.789
15202,12.9
15204,13.014
15206,13.131
15208,13.248
15210,13.364
15212,13.478
15214,13.588
15216,13.693
15218,13.79
15220,13.879
15222,13.959
15224,14.028
15226,14.085
15228,14.129
15230,14.159
15232,14.174
15234,14.174
15236,14.158
15238,14.125
15240,14.076
15242,14.01
15244,13.926
15246,13.827
15248,13.71
15250,13.578
15252,13.429
15254,13.267
15256,13.089
15258,12.899
15260,12.697
15262,12.483
15264,12.26
15266,12.028
15268,11.789
15270,11.544
15272,11.295
15274,11.044
15276,10.791
15278,10.538
15280,10.288
15282,10.04
15284,9.798
15286,9.562
15288,9.334
15290,9.115
15292,8.906
15294,8.709
15296,8.524
15298,8.353
15300,8.197
15302,8.055
15304,7.93
15306,7.82
15308,7.727
15310,7.651
15312,7.592
15314,7.549
15316,7.523
15318,7.514
15320,7.519
15322,7.54
15324,7.575
15326,7.624
15328,7.685
15330,7.757
15332,7.839
15334,7.931
15336,8.029
15338,8.134
15340,8.243
15342,8.356
15344,8.47
15346,8.584
15348,8.697
15350,8.807
15352,8.912
15354,9.012
15356,9.104
15358,9.187
15360,9.26
15362,9.322
15364,9.372
15366,9.409
15368,9.432
15370,9.439
15372,9.431
15374,9.408
15376,9.367
15378,9.311
15380,9.237
15382,9.147
15384,9.041
15386,8.918
15388,8.78
15390,8.626
15392,8.459
15394,8.278
15396,8.084
15398,7.88
15400,7.665
15402,7.441
15404,7.209
15406,6.971
15408,6.729
15410,6.483
15412,6.235
15414,5.987
15416,5.741
15418,5.497
15420,5.258
15422,5.025
15424,4.799
15426,4.582
15428,4.374
15430,4.178
15432,3.994
15434,3.824
15436,3.667
15438,3.526
15440,3.4
15442,3.291
15444,3.198
15446,3.123
15448,3.064
15450,3.022
15452,2.997
15454,2.989
15456,2.997
15458,3.02
15460,3.059
15462,3.111
15464,3.177
15466,3.254
15468,3.343
15470,3.441
15472,3.548
15474,3.662
15476,3.781
15478,3.904
15480,4.03
15482,4.158
15484,4.284
15486,4.409
15488,4.53
15490,4.646
15492,4.755
15494,4.857
15496,4.95
15498,5.032
15500,5.103
15502,5.161
15504,5.205
15506,5.236
15508,5.251
15510,5.251
15512,5.235
15514,5.202
15516,5.153
15518,5.088
15520,5.006
15522,4.908
15524,4.795
15526,4.666
15528,4.523
15530,4.366
15532,4.197
15534,4.015
15536,3.823
15538,3.622
15540,3.413
15542,3.196
15544,2.975
15546,2.75
15548,2.522
15550,2.294
15552,2.066
15554,1.841
15556,1.619
15558,1.403
15560,1.194
15562,0.992
15564,0.801
15566,0.62
15568,0.451
15570,0.294
15572,0.152
15574,0.025
15576,0.0
15578,0.0
15580,0.0
15582,0.0
15584,0.0
15586,0.0
15588,0.0
15590,0.0
15592,0.0
15594,0.0
15596,0.0
15598,0.0
15600,0.0
15602,0.0
15604,0.073
15606,0.191
15608,0.318
15610,0.453
15612,0.595
15614,0.741
15616,0.891
15618,1.043
15620,1.195
15622,1.347
15624,1.495
15626,1.64
15628,1.779
15630,1.911
15632,2.034
15634,2.148
15636,2.251
15638,2.342
15640,2.421
15642,2.485
15644,2.535
15646,2.57
15648,2.589
15650,2.592
15652,2.579
15654,2.55
15656,2.504
15658,2.442
15660,2.364
15662,2.271
15664,2.164
15666,2.042
15668,1.907
15670,1.76
15672,1.603
15674,1.435
15676,1.258
15678,1.074
15680,0.884
15682,0.69
15684,0.493
15686,0.294
15688,0.096
15690,0.0
15692,0.0
15694,0.0
15696,0.0
15698,0.0
15700,0.0
15702,0.0
15704,0.0
15706,0.0
15708,0.0
15710,0.0
15712,0.0
15714,0.0
15716,0.0
15718,0.0
15720,0.0
15722,0.0
15724,0.0
15726,0.0
15728,0.0
15730,0.0
15732,0.0
15734,0.0
15736,0.0
15738,0.0
15740,0.0
15742,0.0
15744,0.0
15746,0.0
15748,0.0
15750,0.0
15752,0.0
15754,0.0
15756,0.094
15758,0.278
15760,0.461
15762,0.64
15764,0.814
15766,0.982
15768,1.143
15770,1.294
15772,1.436
15774,1.566
15776,1.683
15778,1.787
15780,1.877
15782,1.953
15784,2.013
15786,2.057
15788,2.085
15790,2.096
15792,2.091
15794,2.07
15796,2.034
15798,1.981
15800,1.914
15802,1.832
15804,1.737
15806,1.629
15808,1.509
15810,1.379
15812,1.24
15814,1.093
15816,0.939
15818,0.78
15820,0.617
15822,0.452
15824,0.286
15826,0.121
15828,0.0
15830,0.0
15832,0.0
15834,0.0
15836,0.0
15838,0.0
15840,0.0
15842,0.0
15844,0.0
15846,0.0
15848,0.0
15850,0.0
15852,0.0
15854,0.0
15856,0.0
15858,0.0
15860,0.0
15862,0.0
15864,0.0
15866,0.0
15868,0.0
15870,0.0
15872,0.0
15874,0.0
15876,0.0
15878,0.0
15880,0.0
15882,0.157
15884,0.357
15886,0.562
15888,0.773
15890,0.987
15892,1.204
15894,1.42
15896,1.636
15898,1.848
15900,2.057
15902,2.26
15904,2.456
15906,2.644
15908,2.822
15910,2.989
15912,3.145
15914,3.287
15916,3.415
15918,3.529
15920,3.628
15922,3.711
15924,3.778
15926,3.828
15928,3.863
15930,3.88
15932,3.882
15934,3.868
15936,3.838
15938,3.794
15940,3.735
15942,3.664
15944,3.58
15946,3.485
15948,3.38
15950,3.266
15952,3.145
15954,3.017
15956,2.886
15958,2.751
15960,2.614
15962,2.478
15964,2.343
15966,2.211
15968,2.084
15970,1.963
15972,1.849
15974,1.744
15976,1.649
15978,1.565
15980,1.494
15982,1.436
15984,1.393
15986,1.364
15988,1.352
15990,1.356
15992,1.377
15994,1.414
15996,1.469
15998,1.541
16000,1.63
16002,1.735
16004,1.857
16006,1.994
16008,2.147
16010,2.313
16012,2.492
16014,2.684
16016,2.887
16018,3.099
16020,3.32
16022,3.548
16024,3.781
16026,4.019
16028,4.259
16030,4.5
16032,4.74
16034,4.979
16036,5.214
16038,5.444
16040,5.668
16042,5.883
16044,6.09
16046,6.286
16048,6.47
16050,6.642
16052,6.8
16054,6.944
16056,7.073
16058,7.186
16060,7.283
16062,7.364
16064,7.428
16066,7.475
16068,7.506
16070,7.521
16072,7.52
16074,7.504
16076,7.473
16078,7.429
16080,7.371
16082,7.301
16084,7.221
16086,7.131
16088,7.033
16090,6.928
16092,6.818
16094,6.703
16096,6.586
16098,6.468
16100,6.351
16102,6.236
16104,6.124
16106,6.017
16108,5.917
16110,5.825
16112,5.742
16114,5.67
16116,5.609
16118,5.561
16120,5.527
16122,5.507
